cnt_idx	ref_token	ref_kind	source_column	line_no
CNT-IDX-0009285	83	NUM	p041-c00	26
CNT-IDX-0009285	18	NUM	p041-c00	26
CNT-IDX-0009286	38	NUM	p041-c00	27
CNT-IDX-0009286	26	NUM	p041-c00	27
CNT-IDX-0009287	102	NUM	p041-c00	28
CNT-IDX-0009287	41	NUM	p041-c00	28
CNT-IDX-0009288	102	NUM	p041-c00	29
CNT-IDX-0009289	31	NUM	p041-c00	30
CNT-IDX-0009289	92	NUM	p041-c00	30
CNT-IDX-0009290	32	NUM	p041-c00	31
CNT-IDX-0009290	34	NUM	p041-c00	31
CNT-IDX-0009291	90	NUM	p041-c00	32
CNT-IDX-0009291	50	NUM	p041-c00	32
CNT-IDX-0009292	7	NUM	p041-c00	33
CNT-IDX-0009292	11	NUM	p041-c00	33
CNT-IDX-0009293	7	NUM	p041-c00	35
CNT-IDX-0009293	12	NUM	p041-c00	35
CNT-IDX-0009294	36	NUM	p041-c00	36
CNT-IDX-0009294	40	NUM	p041-c00	36
CNT-IDX-0009295	36	NUM	p041-c00	37
CNT-IDX-0009295	41	NUM	p041-c00	37
CNT-IDX-0009296	36	NUM	p041-c00	38
CNT-IDX-0009297	36	NUM	p041-c00	39
CNT-IDX-0009297	39	NUM	p041-c00	39
CNT-IDX-0009298	5€	OTHER	p041-c00	40
CNT-IDX-0009299	26	NUM	p041-c00	42
CNT-IDX-0009299	46?	OTHER	p041-c00	42
CNT-IDX-0009299	36	NUM	p041-c00	42
CNT-IDX-0009299	45	NUM	p041-c00	42
CNT-IDX-0009299	36	NUM	p041-c00	42
CNT-IDX-0009299	46	NUM	p041-c00	42
CNT-IDX-0009300	54	NUM	p041-c00	47
CNT-IDX-0009300	16	NUM	p041-c00	47
CNT-IDX-0009301	54	NUM	p041-c00	48
CNT-IDX-0009301	19	NUM	p041-c00	48
CNT-IDX-0009302	54	NUM	p041-c00	49
CNT-IDX-0009302	17	NUM	p041-c00	49
CNT-IDX-0009303	54	NUM	p041-c00	50
CNT-IDX-0009303	21	NUM	p041-c00	50
CNT-IDX-0009304	54	NUM	p041-c00	51
CNT-IDX-0009304	20	NUM	p041-c00	51
CNT-IDX-0009305	54	NUM	p041-c00	52
CNT-IDX-0009305	18	NUM	p041-c00	52
CNT-IDX-0009306	87,13	NUMPAIR	p041-c00	53
CNT-IDX-0009307	21	NUM	p041-c00	54
CNT-IDX-0009307	19	NUM	p041-c00	54
CNT-IDX-0009308	15,46	NUMPAIR	p041-c00	55
CNT-IDX-0009309	21	NUM	p041-c00	56
CNT-IDX-0009309	6	NUM	p041-c00	56
CNT-IDX-0009310	21	NUM	p041-c00	57
CNT-IDX-0009310	7	NUM	p041-c00	57
CNT-IDX-0009311	2	NUM	p041-c00	58
CNT-IDX-0009312	21,15	NUMPAIR	p041-c00	59
CNT-IDX-0009313	54	NUM	p041-c00	60
CNT-IDX-0009313	20%	OTHER	p041-c00	60
CNT-IDX-0009314	10	NUM	p041-c00	61
CNT-IDX-0009314	56	NUM	p041-c00	61
CNT-IDX-0009315	32	NUM	p041-c00	62
CNT-IDX-0009315	66	NUM	p041-c00	62
CNT-IDX-0009315	*	MARK	p041-c00	62
CNT-IDX-0009316	67	NUM	p041-c00	63
CNT-IDX-0009316	72	NUM	p041-c00	63
CNT-IDX-0009317	58	NUM	p041-c00	64
CNT-IDX-0009317	65	NUM	p041-c00	64
CNT-IDX-0009318	113,4	NUMPAIR	p041-c00	65
CNT-IDX-0009319	61	NUM	p041-c00	66
CNT-IDX-0009319	31	NUM	p041-c00	66
CNT-IDX-0009320	62	NUM	p041-c00	67
CNT-IDX-0009320	61	NUM	p041-c00	67
CNT-IDX-0009321	61	NUM	p041-c00	68
CNT-IDX-0009321	67	NUM	p041-c00	68
CNT-IDX-0009322	60	NUM	p041-c00	69
CNT-IDX-0009322	7	NUM	p041-c00	69
CNT-IDX-0009323	36	NUM	p041-c00	70
CNT-IDX-0009323	82	NUM	p041-c00	70
CNT-IDX-0009324	36	NUM	p041-c00	72
CNT-IDX-0009324	81	NUM	p041-c00	72
CNT-IDX-0009325	62	NUM	p041-c00	74
CNT-IDX-0009325	3i	OTHER	p041-c00	74
CNT-IDX-0009326	110	NUM	p041-c01	1
CNT-IDX-0009326	71	NUM	p041-c01	1
CNT-IDX-0009327	110	NUM	p041-c01	2
CNT-IDX-0009327	72	NUM	p041-c01	2
CNT-IDX-0009328	61	NUM	p041-c01	3
CNT-IDX-0009328	10	NUM	p041-c01	3
CNT-IDX-0009328	195	NUM	p041-c01	3
CNT-IDX-0009328	septmma	OTHER	p041-c01	3
CNT-IDX-0009328	feria	OTHER	p041-c01	3
CNT-IDX-0009328	123	NUM	p041-c01	3
CNT-IDX-0009328	232	NUM	p041-c01	3
CNT-IDX-0009329	60	NUM	p041-c01	5
CNT-IDX-0009329	789	NUM	p041-c01	5
CNT-IDX-0009330	60	NUM	p041-c01	6
CNT-IDX-0009330	78?	OTHER	p041-c01	6
CNT-IDX-0009330	72	NUM	p041-c01	6
CNT-IDX-0009330	Septimius	OTHER	p041-c01	6
CNT-IDX-0009330	118	NUM	p041-c01	6
CNT-IDX-0009330	57	NUM	p041-c01	6
CNT-IDX-0009331	61	NUM	p041-c01	8
CNT-IDX-0009331	24f	OTHER	p041-c01	8
CNT-IDX-0009332	81	NUM	p041-c01	9
CNT-IDX-0009332	88	NUM	p041-c01	9
CNT-IDX-0009333	61	NUM	p041-c01	10
CNT-IDX-0009333	20	NUM	p041-c01	10
CNT-IDX-0009333	1	NUM	p041-c01	10
CNT-IDX-0009333	septingenta	OTHER	p041-c01	10
CNT-IDX-0009333	milia	OTHER	p041-c01	10
CNT-IDX-0009333	61	NUM	p041-c01	10
CNT-IDX-0009333	8.	OTHER	p041-c01	10
CNT-IDX-0009334	61	NUM	p041-c01	12
CNT-IDX-0009334	58	NUM	p041-c01	12
CNT-IDX-0009334	7	NUM	p041-c01	12
CNT-IDX-0009334	;	SEP	p041-c01	12
CNT-IDX-0009334	125	NUM	p041-c01	12
CNT-IDX-0009334	septizonium	OTHER	p041-c01	12
CNT-IDX-0009334	98	NUM	p041-c01	12
CNT-IDX-0009334	33	NUM	p041-c01	12
CNT-IDX-0009335	61,7	NUMPAIR	p041-c01	15
CNT-IDX-0009336	58	NUM	p041-c01	16
CNT-IDX-0009336	61	NUM	p041-c01	16
CNT-IDX-0009337	58	NUM	p041-c01	17
CNT-IDX-0009337	65	NUM	p041-c01	17
CNT-IDX-0009338	58	NUM	p041-c01	18
CNT-IDX-0009338	64	NUM	p041-c01	18
CNT-IDX-0009339	30	NUM	p041-c01	19
CNT-IDX-0009339	13	NUM	p041-c01	19
CNT-IDX-0009339	*	MARK	p041-c01	19
CNT-IDX-0009340	86	NUM	p041-c01	20
CNT-IDX-0009340	95	NUM	p041-c01	20
CNT-IDX-0009341	30	NUM	p041-c01	21
CNT-IDX-0009341	13	NUM	p041-c01	21
CNT-IDX-0009342	94	NUM	p041-c01	22
CNT-IDX-0009342	75	NUM	p041-c01	22
CNT-IDX-0009343	94	NUM	p041-c01	23
CNT-IDX-0009343	74	NUM	p041-c01	23
CNT-IDX-0009344	30	NUM	p041-c01	24
CNT-IDX-0009344	4	NUM	p041-c01	24
CNT-IDX-0009345	120	NUM	p041-c01	25
CNT-IDX-0009345	132,178	NUMPAIR	p041-c01	25
CNT-IDX-0009346	83	NUM	p041-c01	27
CNT-IDX-0009346	10	NUM	p041-c01	27
CNT-IDX-0009347	106	NUM	p041-c01	28
CNT-IDX-0009347	54	NUM	p041-c01	28
CNT-IDX-0009347	°	MARK	p041-c01	28
CNT-IDX-0009348	106	NUM	p041-c01	29
CNT-IDX-0009348	34	NUM	p041-c01	29
CNT-IDX-0009348	°	MARK	p041-c01	29
CNT-IDX-0009349	75	NUM	p041-c01	30
CNT-IDX-0009349	61	NUM	p041-c01	30
CNT-IDX-0009350	34	NUM	p041-c01	31
CNT-IDX-0009350	51?	OTHER	p041-c01	31
CNT-IDX-0009351	54	NUM	p041-c01	32
CNT-IDX-0009351	51	NUM	p041-c01	32
CNT-IDX-0009352	98	NUM	p041-c01	33
CNT-IDX-0009352	46	NUM	p041-c01	33
CNT-IDX-0009353	57	NUM	p041-c01	35
CNT-IDX-0009353	23	NUM	p041-c01	35
CNT-IDX-0009354	75	NUM	p041-c01	36
CNT-IDX-0009354	64	NUM	p041-c01	36
CNT-IDX-0009355	26,8	NUMPAIR	p041-c01	37
CNT-IDX-0009355	12	NUM	p041-c01	37
CNT-IDX-0009355	sermocinatur	OTHER	p041-c01	37
CNT-IDX-0009355	26	NUM	p041-c01	37
CNT-IDX-0009355	10	NUM	p041-c01	37
CNT-IDX-0009356	26	NUM	p041-c01	39
CNT-IDX-0009356	8	NUM	p041-c01	39
CNT-IDX-0009357	75	NUM	p041-c01	41
CNT-IDX-0009357	60	NUM	p041-c01	41
CNT-IDX-0009358	83	NUM	p041-c01	42
CNT-IDX-0009358	43	NUM	p041-c01	42
CNT-IDX-0009359	83	NUM	p041-c01	43
CNT-IDX-0009359	44	NUM	p041-c01	43
CNT-IDX-0009360	85	NUM	p041-c01	44
CNT-IDX-0009360	41	NUM	p041-c01	44
CNT-IDX-0009361	83	NUM	p041-c01	45
CNT-IDX-0009361	42	NUM	p041-c01	45
CNT-IDX-0009362	112	NUM	p041-c01	46
CNT-IDX-0009362	73	NUM	p041-c01	46
CNT-IDX-0009363	118	NUM	p041-c01	47
CNT-IDX-0009363	43	NUM	p041-c01	47
CNT-IDX-0009364	118	NUM	p041-c01	48
CNT-IDX-0009364	58	NUM	p041-c01	48
CNT-IDX-0009365	84	NUM	p041-c01	49
CNT-IDX-0009365	45	NUM	p041-c01	49
CNT-IDX-0009366	34	NUM	p041-c01	50
CNT-IDX-0009366	50	NUM	p041-c01	50
CNT-IDX-0009367	34	NUM	p041-c01	51
CNT-IDX-0009367	49	NUM	p041-c01	51
CNT-IDX-0009368	34	NUM	p041-c01	52
CNT-IDX-0009368	41	NUM	p041-c01	52
CNT-IDX-0009369	34	NUM	p041-c01	53
CNT-IDX-0009369	48	NUM	p041-c01	53
CNT-IDX-0009370	34	NUM	p041-c01	54
CNT-IDX-0009370	40	NUM	p041-c01	54
CNT-IDX-0009371	18	NUM	p041-c01	55
CNT-IDX-0009371	10	NUM	p041-c01	55
CNT-IDX-0009372	104	NUM	p041-c01	56
CNT-IDX-0009372	55	NUM	p041-c01	56
CNT-IDX-0009373	1	NUM	p041-c01	57
CNT-IDX-0009373	26	NUM	p041-c01	57
CNT-IDX-0009373	1	NUM	p041-c01	57
CNT-IDX-0009373	7	NUM	p041-c01	57
CNT-IDX-0009373	*	MARK	p041-c01	57
CNT-IDX-0009373	sesqui	OTHER	p041-c01	57
CNT-IDX-0009373	contra	OTHER	p041-c01	57
CNT-IDX-0009373	v.	SIGLA	p041-c01	57
CNT-IDX-0009373	siquis	OTHER	p041-c01	57
CNT-IDX-0009373	co	OTHER	p041-c01	57
CNT-IDX-0009374	40	NUM	p041-c01	61
CNT-IDX-0009374	85	NUM	p041-c01	61
CNT-IDX-0009375	40	NUM	p041-c01	64
CNT-IDX-0009376	93,6	NUMPAIR	p041-c01	66
CNT-IDX-0009377	120	NUM	p041-c01	67
CNT-IDX-0009377	73	NUM	p041-c01	67
CNT-IDX-0009377	;	SEP	p041-c01	67
CNT-IDX-0009377	49	NUM	p041-c01	67
CNT-IDX-0009377	;	SEP	p041-c01	67
CNT-IDX-0009377	125,5	NUMPAIR	p041-c01	67
CNT-IDX-0009377	;	SEP	p041-c01	67
CNT-IDX-0009377	1931	NUM	p041-c01	67
CNT-IDX-0009377	7	NUM	p041-c01	67
CNT-IDX-0009377	8"	OTHER	p041-c01	67
CNT-IDX-0009377	setigerum	OTHER	p041-c01	67
CNT-IDX-0009377	98	NUM	p041-c01	67
CNT-IDX-0009377	8	NUM	p041-c01	67
CNT-IDX-0009378	98,7	NUMPAIR	p041-c01	70
CNT-IDX-0009378	36	NUM	p041-c01	70
CNT-IDX-0009378	93	NUM	p041-c01	70
CNT-IDX-0009378	sen	OTHER	p041-c01	70
CNT-IDX-0009378	2	NUM	p041-c01	70
CNT-IDX-0009378	84	NUM	p041-c01	70
CNT-IDX-0009378	36	NUM	p041-c01	70
CNT-IDX-0009378	82	NUM	p041-c01	70
CNT-IDX-0009378	mysticum	OTHER	p041-c01	70
CNT-IDX-0009378	spiramen	OTHER	p041-c01	70
CNT-IDX-0009379	65	NUM	p041-c01	74
CNT-IDX-0009379	61	NUM	p041-c01	74
CNT-IDX-0009380	65	NUM	p041-c02	2
CNT-IDX-0009380	60	NUM	p041-c02	2
CNT-IDX-0009381	57	NUM	p041-c02	3
CNT-IDX-0009381	87	NUM	p041-c02	3
CNT-IDX-0009382	61	NUM	p041-c02	4
CNT-IDX-0009382	30	NUM	p041-c02	4
CNT-IDX-0009383	61	NUM	p041-c02	5
CNT-IDX-0009383	48	NUM	p041-c02	5
CNT-IDX-0009384	61	NUM	p041-c02	7
CNT-IDX-0009384	84	NUM	p041-c02	7
CNT-IDX-0009385	61	NUM	p041-c02	8
CNT-IDX-0009385	57	NUM	p041-c02	8
CNT-IDX-0009386	62	NUM	p041-c02	9
CNT-IDX-0009386	30	NUM	p041-c02	9
CNT-IDX-0009387	61	NUM	p041-c02	10
CNT-IDX-0009387	9	NUM	p041-c02	10
CNT-IDX-0009388	61	NUM	p041-c02	11
CNT-IDX-0009388	66	NUM	p041-c02	11
CNT-IDX-0009389	123	NUM	p041-c02	13
CNT-IDX-0009389	231	NUM	p041-c02	13
CNT-IDX-0009390	60	NUM	p041-c02	14
CNT-IDX-0009390	78	NUM	p041-c02	14
CNT-IDX-0009390	°	MARK	p041-c02	14
CNT-IDX-0009391	60	NUM	p041-c02	15
CNT-IDX-0009391	78f	OTHER	p041-c02	15
CNT-IDX-0009391	6	NUM	p041-c02	15
CNT-IDX-0009391	sextarium.	OTHER	p041-c02	15
CNT-IDX-0009391	90	NUM	p041-c02	15
CNT-IDX-0009391	45	NUM	p041-c02	15
CNT-IDX-0009392	61	NUM	p041-c02	18
CNT-IDX-0009392	19	NUM	p041-c02	18
CNT-IDX-0009393	95	NUM	p041-c02	19
CNT-IDX-0009393	86	NUM	p041-c02	19
CNT-IDX-0009394	36	NUM	p041-c02	20
CNT-IDX-0009394	80	NUM	p041-c02	20
CNT-IDX-0009395	1	NUM	p041-c02	21
CNT-IDX-0009395	84	NUM	p041-c02	21
CNT-IDX-0009395	;	SEP	p041-c02	21
CNT-IDX-0009395	18	NUM	p041-c02	21
CNT-IDX-0009395	11	NUM	p041-c02	21
CNT-IDX-0009395	;	SEP	p041-c02	21
CNT-IDX-0009395	19	NUM	p041-c02	21
CNT-IDX-0009395	25	NUM	p041-c02	21
CNT-IDX-0009396	94	NUM	p041-c02	23
CNT-IDX-0009396	23	NUM	p041-c02	23
CNT-IDX-0009397	95	NUM	p041-c02	24
CNT-IDX-0009397	91	NUM	p041-c02	24
CNT-IDX-0009398	95	NUM	p041-c02	25
CNT-IDX-0009398	92	NUM	p041-c02	25
CNT-IDX-0009398	20	NUM	p041-c02	25
CNT-IDX-0009398	;	SEP	p041-c02	25
CNT-IDX-0009398	sibimet	OTHER	p041-c02	25
CNT-IDX-0009398	91	NUM	p041-c02	25
CNT-IDX-0009398	25	NUM	p041-c02	25
CNT-IDX-0009399	91	NUM	p041-c02	27
CNT-IDX-0009399	26	NUM	p041-c02	27
CNT-IDX-0009400	1	NUM	p041-c02	28
CNT-IDX-0009400	82	NUM	p041-c02	28
CNT-IDX-0009401	85	NUM	p041-c02	29
CNT-IDX-0009401	80	NUM	p041-c02	29
CNT-IDX-0009401	*	MARK	p041-c02	29
CNT-IDX-0009402	48	NUM	p041-c02	30
CNT-IDX-0009402	49	NUM	p041-c02	30
CNT-IDX-0009403	80	NUM	p041-c02	31
CNT-IDX-0009403	92	NUM	p041-c02	31
CNT-IDX-0009404	80	NUM	p041-c02	32
CNT-IDX-0009404	88	NUM	p041-c02	32
CNT-IDX-0009405	74	NUM	p041-c02	33
CNT-IDX-0009405	47	NUM	p041-c02	33
CNT-IDX-0009406	1	NUM	p041-c02	34
CNT-IDX-0009406	83	NUM	p041-c02	34
CNT-IDX-0009407	118	NUM	p041-c02	35
CNT-IDX-0009407	49	NUM	p041-c02	35
CNT-IDX-0009408	2	NUM	p041-c02	36
CNT-IDX-0009408	103	NUM	p041-c02	36
CNT-IDX-0009409	74	NUM	p041-c02	37
CNT-IDX-0009409	46	NUM	p041-c02	37
CNT-IDX-0009410	20	NUM	p041-c02	38
CNT-IDX-0009410	75	NUM	p041-c02	38
CNT-IDX-0009411	50	NUM	p041-c02	41
CNT-IDX-0009411	51	NUM	p041-c02	41
CNT-IDX-0009412	128	NUM	p041-c02	42
CNT-IDX-0009412	9	NUM	p041-c02	42
CNT-IDX-0009413	40	NUM	p041-c02	43
CNT-IDX-0009413	9	NUM	p041-c02	43
CNT-IDX-0009414	109	NUM	p041-c02	44
CNT-IDX-0009414	88	NUM	p041-c02	44
CNT-IDX-0009415	1	NUM	p041-c02	45
CNT-IDX-0009415	88	NUM	p041-c02	45
CNT-IDX-0009416	85	NUM	p041-c02	46
CNT-IDX-0009416	80	NUM	p041-c02	46
CNT-IDX-0009417	46	NUM	p041-c02	47
CNT-IDX-0009417	81	NUM	p041-c02	47
CNT-IDX-0009418	16	NUM	p041-c02	48
CNT-IDX-0009418	80	NUM	p041-c02	48
CNT-IDX-0009419	46	NUM	p041-c02	49
CNT-IDX-0009419	82	NUM	p041-c02	49
CNT-IDX-0009420	46	NUM	p041-c02	51
CNT-IDX-0009420	86	NUM	p041-c02	51
CNT-IDX-0009421	46	NUM	p041-c02	52
CNT-IDX-0009421	85	NUM	p041-c02	52
CNT-IDX-0009422	46	NUM	p041-c02	53
CNT-IDX-0009422	74	NUM	p041-c02	53
CNT-IDX-0009423	76	NUM	p041-c02	54
CNT-IDX-0009423	79	NUM	p041-c02	54
CNT-IDX-0009424	94	NUM	p041-c02	55
CNT-IDX-0009424	38	NUM	p041-c02	55
CNT-IDX-0009424	*	MARK	p041-c02	55
CNT-IDX-0009425	106	NUM	p041-c02	56
CNT-IDX-0009425	29	NUM	p041-c02	56
CNT-IDX-0009426	106	NUM	p041-c02	57
CNT-IDX-0009426	28	NUM	p041-c02	57
CNT-IDX-0009427	56	NUM	p041-c02	58
CNT-IDX-0009427	7	NUM	p041-c02	58
CNT-IDX-0009428	56,6	NUMPAIR	p041-c02	59
CNT-IDX-0009429	56	NUM	p041-c02	60
CNT-IDX-0009429	67	NUM	p041-c02	60
CNT-IDX-0009430	68	NUM	p041-c02	61
CNT-IDX-0009430	23	NUM	p041-c02	61
CNT-IDX-0009431	106	NUM	p041-c02	62
CNT-IDX-0009431	32	NUM	p041-c02	62
CNT-IDX-0009432	106	NUM	p041-c02	63
CNT-IDX-0009432	31	NUM	p041-c02	63
CNT-IDX-0009433	106	NUM	p041-c02	64
CNT-IDX-0009433	35	NUM	p041-c02	64
CNT-IDX-0009434	106	NUM	p041-c02	66
CNT-IDX-0009434	34	NUM	p041-c02	66
CNT-IDX-0009435	106	NUM	p041-c02	67
CNT-IDX-0009435	30	NUM	p041-c02	67
CNT-IDX-0009435	124	NUM	p041-c02	67
CNT-IDX-0009435	sim	OTHER	p041-c02	67
CNT-IDX-0009435	9	NUM	p041-c02	67
CNT-IDX-0009435	100	NUM	p041-c02	67
CNT-IDX-0009436	62	NUM	p041-c02	69
CNT-IDX-0009436	36	NUM	p041-c02	69
CNT-IDX-0009437	119	NUM	p041-c02	70
CNT-IDX-0009437	80%	OTHER	p041-c02	70
CNT-IDX-0009437	;	SEP	p041-c02	70
CNT-IDX-0009437	121	NUM	p041-c02	70
CNT-IDX-0009437	34	NUM	p041-c02	70
CNT-IDX-0009437	124,73	NUMPAIR	p041-c02	70
CNT-IDX-0009437	;	SEP	p041-c02	70
CNT-IDX-0009437	125,33	NUMPAIR	p041-c02	70
CNT-IDX-0009437	;	SEP	p041-c02	70
CNT-IDX-0009437	127,40	NUMPAIR	p041-c02	70
CNT-IDX-0009437	131	NUM	p041-c02	70
CNT-IDX-0009437	38	NUM	p041-c02	70
CNT-IDX-0009438	108	NUM	p041-c02	73
CNT-IDX-0009438	98	NUM	p041-c02	73
CNT-IDX-0009439	68	NUM	p041-c02	74
CNT-IDX-0009439	24	NUM	p041-c02	74
CNT-IDX-0009440	39	NUM	p041-c02	75
CNT-IDX-0009440	36	NUM	p041-c02	75
CNT-IDX-0009441	95	NUM	p041-c03	1
CNT-IDX-0009441	44	NUM	p041-c03	1
CNT-IDX-0009442	114	NUM	p041-c03	2
CNT-IDX-0009442	5	NUM	p041-c03	2
CNT-IDX-0009443	120	NUM	p041-c03	3
CNT-IDX-0009443	235	NUM	p041-c03	3
CNT-IDX-0009443	;	SEP	p041-c03	3
CNT-IDX-0009443	121,119	NUMPAIR	p041-c03	3
CNT-IDX-0009443	;	SEP	p041-c03	3
CNT-IDX-0009443	J	SIGLA	p041-c03	3
CNT-IDX-0009444	194	NUM	p041-c03	4
CNT-IDX-0009444	9	NUM	p041-c03	4
CNT-IDX-0009444	;	SEP	p041-c03	4
CNT-IDX-0009444	125	NUM	p041-c03	4
CNT-IDX-0009444	117	NUM	p041-c03	4
CNT-IDX-0009445	48	NUM	p041-c03	5
CNT-IDX-0009445	65	NUM	p041-c03	5
CNT-IDX-0009446	65	NUM	p041-c03	6
CNT-IDX-0009446	43	NUM	p041-c03	6
CNT-IDX-0009447	65	NUM	p041-c03	7
CNT-IDX-0009447	37	NUM	p041-c03	7
CNT-IDX-0009448	82	NUM	p041-c03	9
CNT-IDX-0009448	9	NUM	p041-c03	9
CNT-IDX-0009449	9	NUM	p041-c03	10
CNT-IDX-0009449	98	NUM	p041-c03	10
CNT-IDX-0009449	;	SEP	p041-c03	10
CNT-IDX-0009449	14	NUM	p041-c03	10
CNT-IDX-0009449	2	NUM	p041-c03	10
CNT-IDX-0009450	2	NUM	p041-c03	11
CNT-IDX-0009450	36	NUM	p041-c03	11
CNT-IDX-0009451	2	NUM	p041-c03	13
CNT-IDX-0009451	42	NUM	p041-c03	13
CNT-IDX-0009452	82	NUM	p041-c03	14
CNT-IDX-0009452	98%	OTHER	p041-c03	14
CNT-IDX-0009453	82	NUM	p041-c03	15
CNT-IDX-0009453	98	NUM	p041-c03	15
CNT-IDX-0009454	97	NUM	p041-c03	16
CNT-IDX-0009454	88	NUM	p041-c03	16
CNT-IDX-0009455	1	NUM	p041-c03	17
CNT-IDX-0009455	85	NUM	p041-c03	17
CNT-IDX-0009456	5	NUM	p041-c03	18
CNT-IDX-0009456	57	NUM	p041-c03	18
CNT-IDX-0009457	20	NUM	p041-c03	19
CNT-IDX-0009457	35	NUM	p041-c03	19
CNT-IDX-0009457	^	MARK	p041-c03	19
CNT-IDX-0009458	24	NUM	p041-c03	20
CNT-IDX-0009458	81	NUM	p041-c03	20
CNT-IDX-0009459	77	NUM	p041-c03	21
CNT-IDX-0009459	8	NUM	p041-c03	21
CNT-IDX-0009459	*	MARK	p041-c03	21
CNT-IDX-0009460	77	NUM	p041-c03	22
CNT-IDX-0009460	11	NUM	p041-c03	22
CNT-IDX-0009461	39	NUM	p041-c03	23
CNT-IDX-0009461	61	NUM	p041-c03	23
CNT-IDX-0009462	22	NUM	p041-c03	24
CNT-IDX-0009462	94	NUM	p041-c03	24
CNT-IDX-0009463	24	NUM	p041-c03	25
CNT-IDX-0009463	57	NUM	p041-c03	25
CNT-IDX-0009464	24	NUM	p041-c03	26
CNT-IDX-0009464	38	NUM	p041-c03	26
CNT-IDX-0009464	*	MARK	p041-c03	26
CNT-IDX-0009465	21	NUM	p041-c03	27
CNT-IDX-0009465	31	NUM	p041-c03	27
CNT-IDX-0009466	2	NUM	p041-c03	28
CNT-IDX-0009466	44	NUM	p041-c03	28
CNT-IDX-0009467	5	NUM	p041-c03	29
CNT-IDX-0009467	58	NUM	p041-c03	29
CNT-IDX-0009468	24,52	NUMPAIR	p041-c03	30
CNT-IDX-0009469	77	NUM	p041-c03	31
CNT-IDX-0009469	11?	OTHER	p041-c03	31
CNT-IDX-0009470	22	NUM	p041-c03	32
CNT-IDX-0009470	95	NUM	p041-c03	32
CNT-IDX-0009471	59,29	NUMPAIR	p041-c03	33
CNT-IDX-0009472	2	NUM	p041-c03	34
CNT-IDX-0009472	112?	OTHER	p041-c03	34
CNT-IDX-0009473	20	NUM	p041-c03	35
CNT-IDX-0009473	35	NUM	p041-c03	35
CNT-IDX-0009473	*	MARK	p041-c03	35
CNT-IDX-0009474	39	NUM	p041-c03	36
CNT-IDX-0009474	62	NUM	p041-c03	36
CNT-IDX-0009475	24	NUM	p041-c03	37
CNT-IDX-0009475	38	NUM	p041-c03	37
CNT-IDX-0009476	21	NUM	p041-c03	38
CNT-IDX-0009476	32	NUM	p041-c03	38
CNT-IDX-0009477	26	NUM	p041-c03	39
CNT-IDX-0009477	56	NUM	p041-c03	39
CNT-IDX-0009478	40	NUM	p041-c03	40
CNT-IDX-0009478	15	NUM	p041-c03	40
CNT-IDX-0009479	40	NUM	p041-c03	41
CNT-IDX-0009479	14	NUM	p041-c03	41
CNT-IDX-0009480	82	NUM	p041-c03	42
CNT-IDX-0009480	£7	OTHER	p041-c03	42
CNT-IDX-0009481	82	NUM	p041-c03	43
CNT-IDX-0009481	48	NUM	p041-c03	43
CNT-IDX-0009482	90	NUM	p041-c03	44
CNT-IDX-0009482	12	NUM	p041-c03	44
CNT-IDX-0009482	;	SEP	p041-c03	44
CNT-IDX-0009482	111	NUM	p041-c03	44
CNT-IDX-0009482	45	NUM	p041-c03	44
CNT-IDX-0009483	90	NUM	p041-c03	45
CNT-IDX-0009483	13	NUM	p041-c03	45
CNT-IDX-0009484	10	NUM	p041-c03	46
CNT-IDX-0009484	39	NUM	p041-c03	46
CNT-IDX-0009485	88	NUM	p041-c03	48
CNT-IDX-0009485	18	NUM	p041-c03	48
CNT-IDX-0009486	9	NUM	p041-c03	49
CNT-IDX-0009486	97	NUM	p041-c03	49
CNT-IDX-0009487	111	NUM	p041-c03	50
CNT-IDX-0009487	65	NUM	p041-c03	50
CNT-IDX-0009487	^	MARK	p041-c03	50
CNT-IDX-0009488	111	NUM	p041-c03	51
CNT-IDX-0009488	64	NUM	p041-c03	51
CNT-IDX-0009489	85	NUM	p041-c03	52
CNT-IDX-0009489	84	NUM	p041-c03	52
CNT-IDX-0009490	55	NUM	p041-c03	53
CNT-IDX-0009490	14	NUM	p041-c03	53
CNT-IDX-0009491	15	NUM	p041-c03	54
CNT-IDX-0009491	23	NUM	p041-c03	54
CNT-IDX-0009492	58,89	NUMPAIR	p041-c03	55
CNT-IDX-0009492	;	SEP	p041-c03	55
CNT-IDX-0009492	119,61	NUMPAIR	p041-c03	55
CNT-IDX-0009493	15	NUM	p041-c03	56
CNT-IDX-0009493	24	NUM	p041-c03	56
CNT-IDX-0009494	15	NUM	p041-c03	57
CNT-IDX-0009494	25	NUM	p041-c03	57
CNT-IDX-0009495	15	NUM	p041-c03	58
